id,file_name,source_path,jurisdiction,court,title,relevant_law,gdpr_articles,decided,published,fine,fine_amount,fine_currency,parties,national_case_number_name,european_case_law_identifier,appeal_from,appeal_to,original_languages,original_source
DE_251,MT_OVG_Saarlouis_-_2_A_355_19.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_OVG_Saarlouis_-_2_A_355_19.md,Germany,OVG Saarland (Germany),OVG Saarlouis - 2 A 355/19,Article 6(1)(a) GDPRArticle 6(1)(f) GDPRArticle 7(1) GDPR§ 7(2) of the national German law against unfair competition (UWG),7,16/02/2021,16/02/2021,,,,"Data protection authority of Saarland (defendant)Insurance, asset management and financing company (plaintiff)Spouses as petitioners before the data protection authority",2 A 355/19,ECLI:DE:OVGSL:2021:0216.2A355.19.,VG Saarlouis (Germany)1 K 732/19,Unknown,German German,Rechtsprechungsdatenbank Saarland (in German) Rechtsprechungsdatenbank Saarland (in German)
DE_252,MT_OVG_Saarlouis_-_2_A_370_20.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_OVG_Saarlouis_-_2_A_370_20.md,Germany,OVG Saarland (Germany),OVG Saarlouis - 2 A 370/20,Article 15 GDPR,15,19/04/2021,,,,,,2 A 370/20,ECLI:DE:OVGSL:2021:0419.2A370.20.00,VG Saarlouis (Germany)3 K 1527/18,,German German,Bürgerservice Saarland (in German) Bürgerservice Saarland (in German)
DE_253,MT_OVG_Sachsen-Anhalt_-_1_M_49_23.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_OVG_Sachsen-Anhalt_-_1_M_49_23.md,Germany,OVG Sachsen-Anhalt (Germany),OVG Sachsen-Anhalt - 1 M 49/23,Article 53(1) GDPRArticle 54(1) GDPR§ 123 (1)(2),"53,54",28/06/2023,06/07/2023,,,,Magdeburg Administrative Court,1 M 49/23,,,Not appealed,German,openJur (in German)
NO_2,MT_Oslo_tingrett_-_23-160384TVI-TOSL_04.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Oslo_tingrett_-_23-160384TVI-TOSL_04.md,Norway,Oslo tingrett (Norway),Oslo tingrett - 23-160384TVI-TOSL/04,Article 4(11) GDPR,4,01/07/2024,,,,,Grindr,23-160384TVI-TOSL/04,,Personvernnemnda (Norway)PVN-2022-22,,Norwegian,Datatilsynet (in Norwegian)
NO_3,MT_PVN_-_PVN-2023-23.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_PVN_-_PVN-2023-23.md,Norway,Personvernnemnda (Norway),PVN - PVN-2023-23,Article 6(1)(c) GDPRArticle 6(1)(e) GDPRArticle 9(2)(b) GDPRArticle 57(1)(f) GDPRArticle 77 GDPR,77,06/02/2024,06/02/2024,,,,Datatilsynet (DPA)Data subjectNAV (controller),PVN-2023-23,,Datatilsynet (Norway)22/05273-4,,Norwegian,Personvernnemnda (in Norwegian)
NO_4,MT_PVN_-_PVN-2024-03.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_PVN_-_PVN-2024-03.md,Norway,Personvernnemnda (Norway),PVN - PVN-2024-03,Article 6(1) GDPRArticle 14(1)(d) GDPRArticle 14(1)(f) GDPRArticle 58(2) GDPR,"6,58",27/08/2024,,,,,Human-Etisk Forbund (the Norwegian Humanist Association )the Church of Norway,PVN-2024-03,,Datatilsynet (Norway)20/01772-25,Unknown,Norwegian,Personvernnemnda (Norway) (in Norwegian)
NO_5,MT_PVN_-_PVN-2024-07.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_PVN_-_PVN-2024-07.md,Norway,Personvernnemnda (Norway),PVN - PVN-2024-07,Article 32 GDPRArticle 57(1)(f) GDPR,32,24/09/2024,,,,,Norwegian System of Patient Injury Compensationhe National Appeals Body for the Health Service,PVN-2024-07,,Datatilsynet (Norway)23/00105-10,Unknown,Norwegian,Personvernnemnda (in Norwegian)
NO_6,MT_Personvernnemda_Norway_-_2022-03_20_02375.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemda_Norway_-_2022-03_20_02375.md,Norway,Personvernnemnda (Norway),Personvernnemda (Norway) - 2022-03 (20/02375),Article 5(2) GDPRArticle 6(1)(f) GDPRArticle 6(1)(f) GDPRArticle 24 GDPR,"5,24",21/06/2022,21/06/2022,,,,Redacted version,2022-03 (20/02375),,Datatilsynet (Norway)20/02375,Unknown,Norwegian,Personvernnemnda (Privacy Appeals Board) (in Norwegian) (in Norwegian)
NO_7,MT_Personvernnemnda_-_PVN-2023-06.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_-_PVN-2023-06.md,Norway,Personvernnemnda (Norway),Personvernnemnda - PVN-2023-06,Article 16 GDPR,16,10/10/2023,,,,,,PVN-2023-06,,,,Norwegian,PVN-2023-06 (in Norwegian)
NO_8,MT_Personvernnemnda_-_PVN-2024-01.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_-_PVN-2024-01.md,Norway,Personvernnemnda (Norway),Personvernnemnda - PVN-2024-01,Article 6(1)(f) GDPRArticle 58(2)(b) GDPR§2(b) e-postforskriften,,28/05/2024,11/06/2024,,,,Datatilsynet,PVN-2024-01,,DPA20/03083-93,,Norwegian,Personvernnemnda (in Norwegian)
NO_9,MT_Personvernnemnda_-_PVN-2024-05.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_-_PVN-2024-05.md,Norway,Personvernnemnda (Norway),Personvernnemnda - PVN-2024-05,Article 16 GDPRArticle 17(3)(b) GDPRArticle 57(1)(f) GDPR§ 39 helsepersonelloven§ 40 helsepersonelloven§ 41 helsepersonelloven§ 42 helsepersonelloven§ 26 pasientjournalloven,16,27/08/2024,,,,,,PVN-2024-05,,Datatilsynet (Norway)23/04367-5,Unknown,Norwegian,Personvernnemnda (in Norwegian)
NO_10,MT_Personvernnemnda_Norway_-_2018-14_15_01355.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2018-14_15_01355.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2018-14 (15/01355),Article 4(11) GDPRArticle 5(1)(a) GDPRArticle 6(1) GDPRArticle 6(1)(a) GDPRArticle 6(1)(f) GDPRArticle 7 GDPRArticle 7(4) GDPRArticle 9 GDPRArticle 9(2)(a) GDPRArticle 85 GDPREuropean Convention on Human Rights Article 10European Convention on Human Rights Article 8Grunnloven (The Constitution of the Kingdom of Norway) § 100Personopplysningsloven (Personal Data Act) § 3,"4,6,7,9,85",21/01/2019,21/01/2019,,,,Legelisten.no AS,2018-14 (15/01355),,Datatilsynet (Norway)15/01355,Appealed - ConfirmedNorges Høyesterett (Norway)HR-2021-2403-A,Norwegian,Personvernnemnda (Privacy Appeals Board) (in Norwegian)
NO_11,MT_Personvernnemnda_Norway_-_2020-14_19_00110.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2020-14_19_00110.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2020-14 (19/00110),Article 6(1)(f) GDPRArticle 17 GDPR,17,10/11/2020,10/11/2020,,,,Google,2020-14 (19/00110),,Datatilsynet (Norway)19/00110,,Norwegian,Personvernnemnda (Privacy Appeals Board) (in Norwegian)
NO_12,MT_Personvernnemnda_Norway_-_2021-05_20_02912.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2021-05_20_02912.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2021-05 (20/02912),Article 17(1)(c) GDPRArticle 21 GDPR,21,18/05/2021,18/05/2021,,,,ComplainantGoogle LLC.,2021-05 (20/02912),,Datatilsynet (Norway)20/02912,Not appealed,Norwegian,Personvernnemnda (Privacy Appeals Board) (in Norwegian)
NO_13,MT_Personvernnemnda_Norway_-_2021-07.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2021-07.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2021-07,Article 57(1)(f) GDPRArticle 77(2) GDPRSection 2(1)(b) PAASection 2(1)(c) PAASection § 28(1) PAA,77,22/06/2021,,,,,,2021-07,,Datatilsynet (Norway)20/01830-6,Not appealed,Norwegian,Personvernnemnda (in Norwegian)
NO_14,MT_Personvernnemnda_Norway_-_2021-09_PVN-2021-15_20_01790.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2021-09_PVN-2021-15_20_01790.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2021-09 & PVN-2021-15 (20/01790),Article 5(1)(a) GDPRArticle 6 GDPRArticle 6(1)(f) GDPR,6,31/08/2021,31/08/2021,,,,Coop Finnmark SA,DT-20/01790 PVN-2021-09 & PVN-2021-15,,Datatilsynet (Norway)20/01790,,Norwegian,The Norwegian Privacy Appeals Board (Personvernnemnda) (in Norwegian)
NO_15,MT_Personvernnemnda_Norway_-_2021-13_20_01874.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2021-13_20_01874.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2021-13 (20/01874),Article 6(1) GDPRArticle 6(1)(f) GDPRArticle 13 GDPRArticle 24(2) GDPR,"6,13,24",04/11/2021,04/11/2021,,,,Basaren Drift AS,DT-20/01874 PVN-2021-13,,Datatilsynet (Norway)20/01874,,Norwegian Norwegian,Privacy Appeals Board (in Norwegian) Datatilsynet (in Norwegian)
NO_16,MT_Personvernnemnda_Norway_-_2021-17_20_02389.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2021-17_20_02389.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2021-17 (20/02389),Article 6(1)(f) GDPRArticle 10 GDPRArticle 17(1)(c) GDPR,10,07/12/2021,07/12/2021,,,,,2021-17,,Datatilsynet (Norway)20/02389-5,Unknown,Norwegian,personvernnemnda.no (in Norwegian)
NO_17,MT_Personvernnemnda_Norway_-_2021-18_20_02059.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2021-18_20_02059.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2021-18 (20/02059),Article 5(1)(d) GDPRArticle 6(1)(f) GDPRArticle 10 GDPRArticle 17(1)(c) GDPRArticle 21(1) GDPR,"10,21",15/02/2022,15/02/2022,,,,Google,2021-18 (20/02059),,Datatilsynet (Norway)20/02059,,Norwegian,Personvernnemnda (Norway) (in Norwegian)
NO_18,MT_Personvernnemnda_Norway_-_2021-20_20_01648.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2021-20_20_01648.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2021-20 (20/01648),Article 5(1)(a) GDPRArticle 5(1)(c) GDPRArticle 6 GDPRArticle 12(1) GDPRArticle 13 GDPRRegulation on the use of camera surveillance in a business,"6,12,13",15/02/2022,22/02/2022,,,,Redacted,2021-20 (20/01648),,Datatilsynet (Norway)20/01648,,Norwegian,Personvernnemnda (Norway) (in Norwegian)
NO_19,MT_Personvernnemnda_Norway_-_2022-12_20_01589.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2022-12_20_01589.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2022-12 (20/01589),Article 15 GDPRArticle 77 GDPR,"15,77",08/11/2022,,,,,,PVN-2022-12,,Datatilsynet (Norway)[1],,Norwegian,PVN (in Norwegian)
NO_20,MT_Personvernnemnda_Norway_-_2022-13_21_00481.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2022-13_21_00481.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2022-13 (21/00481),Article 5(1)(f) GDPRArticle 24 GDPRArticle 32 GDPRArticle 58(2)(d) GDPRArticle 58(2)(i) GDPRArticle 83 GDPRPersonal Data Act § 26(1),"24,32,83",24/01/2023,08/02/2023,,,,Østre Toten municipality,2022-13 (21/00481),,Datatilsynet (Norway)21/00481,,Norwegian,Personvernnemnda (Privacy Appeals Board) (in Norwegian) (in Norwegian)
NO_21,MT_Personvernnemnda_Norway_-_2022-14_20_02368.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2022-14_20_02368.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2022-14 (20/02368),Article 6(1)(f) GDPRArticle 13 GDPRArticle 21 GDPRArticle 24 GDPRArticle 58(2) GDPRArticle 83(1) GDPR,"13,21,24,58,83",13/12/2022,19/12/2022,,,,,PVN-2022-14,,Datatilsynet (Norway),,Norwegian,PVN (in Norwegian)
NO_22,MT_Personvernnemnda_Norway_-_2023-14_21_01067.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_2023-14_21_01067.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - 2023-14 (21/01067),Article 57(1)(f) GDPRArticle 77 GDPR,77,07/11/2023,09/11/2023,,,,,2023-14 (21/01067),,,,Norwegian,Privacy Appeals Board (in Norwegian)
NO_23,MT_Personvernnemnda_Norway_-_PVN-2022-22.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_PVN-2022-22.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - PVN-2022-22,Article 9 GDPRArticle 6(1) GDPRArticle 83(2) GDPR,"6,9,83",27/09/2023,,,,,GrindrDatatilsynet,PVN-2022-22,,Datatilsynet (Norway)20/02136-18,,Norwegian,PVN-2022-22 (in Norwegian)
NO_24,MT_Personvernnemnda_Norway_-_PVN-2023-03.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_PVN-2023-03.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - PVN-2023-03,Article 55 GDPRSection 21a of the Norwegian Health Personnel ActSection 20 of the Norwegian Personal Data Act,55,15/09/2023,,,,,Datatilsynets,PVN-2023-03,,,,Norwegian,Personvernnemnda (in Norwegian)
NO_25,MT_Personvernnemnda_Norway_-_PVN-2023-04.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_PVN-2023-04.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - PVN-2023-04,Article 16 GDPR,16,15/09/2023,15/09/2023,,,,Datatilsynet,PVN-2023-04,,,Unknown,Norwegian,Personvernnemnda (in Norwegian)
NO_26,MT_Personvernnemnda_Norway_-_PVN-2023-05.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_PVN-2023-05.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - PVN-2023-05,Article 6(1) GDPRArticle 13 GDPR,"6,13",,,,,,,Pvn-2023-05,,,,Norwegian,pvn-2023-05 (in Norwegian)
NO_27,MT_Personvernnemnda_Norway_-_PVN-2023-08.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_PVN-2023-08.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - PVN-2023-08,Article 77 GDPR,77,,10/10/2023,,,,,PVN-2023-08,,,,Norwegian,PVN-2023-08 (in Norwegian)
NO_28,MT_Personvernnemnda_Norway_-_PVN-2023-24.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_PVN-2023-24.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - PVN-2023-24,Article 57(1)(f) GDPRArticle 77(1) GDPRArticle 34 ECHR,77,16/04/2024,19/04/2024,,,,Statistics Norway,PVN-2023-24,,Datatilsynet (Norway),,Norwegian,PVN (in Norwegian)
NO_29,MT_Personvernnemnda_Norway_-_PVN-2024-04.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_PVN-2024-04.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - PVN-2024-04,Article 6(1)(b) GDPRArticle 6(1)(f) GDPRArticle 58(2)(f) GDPRArticle 61(1) GDPRArticle 66(1) GDPR§22 of the Norwegian Personal Data Act§29 of the Norwegian Personal Data Act§34(2) Norwegian Administration Act§51 of the Norwegian Administration Act,"61,66",18/06/2024,21/06/2024,,,,Meta IrelandFacebook Norway,PVN-2024-04,,Datatilsynet (Norway)21/03530,Unknown,Norwegian,Personvernnemnda (in Norwegian)
NO_30,MT_Personvernnemnda_Norway_-_PVN-2024-06.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Personvernnemnda_Norway_-_PVN-2024-06.md,Norway,Personvernnemnda (Norway),Personvernnemnda (Norway) - PVN-2024-06,Article 57 GDPRArticle 77(1) GDPR,"57,77",24/09/2024,,,,,,PVN-2024-06,,Datatilsynet (Norway),Unknown,Norwegian,Personvernnemnda (Norway) (in Norwegian)
EE_1,MT_RKHKm_-_4-23-742.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_RKHKm_-_4-23-742.md,Estonia,Riigikohtu (Estonia),RKHKm - 4-23-742,Article 32 GDPR§ 29(1)(5) VTMS§1462(1) IKS,32,20/06/2024,24/06/2024,,,,Ida-Tallinna Keskhaigla,4-23-742,,Harju Maakohtu (Estonia),Unknown,Estonian,Riigi Teataja (in Estonian)
NL_38,MT_RVS_-_201907404_1_A3.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_RVS_-_201907404_1_A3.md,Netherlands,RvS (Netherlands),RVS - 201907404/1/A3,Article 15(1) GDPRArticle 23(1)(d) GDPRArticle 23(1)(e) GDPRArticle 23(1)(g) GDPRArticle 23(1)(h) GDPRArticle 23(1)(i) GDPRArt. 8 EVRMArt. 3 ICRC,15,27/07/2021,27/07/2021,,,,ClaimantMinister of Primary and Secondary Education and Media,201907404/1/A3,ECLI:NL:RVS:2021:1613,Rb. Amsterdam (Netherlands)AMS 19/181,,Dutch,Rechtspraak.nl (in Dutch)
NL_39,MT_RVS_-_202004314_1_A3.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_RVS_-_202004314_1_A3.md,Netherlands,RvS (Netherlands),RVS - 202004314/1/A3,Article 4(1) GDPRArticle 21 GDPRArticle 82 GDPRArticle 1(3) AwbArticle 34 UAVGArticle 6(4)(1) AwbArticle 8(88) AwbWet bescherming bedrijfsgeheimenWob,"4,21,82",02/02/2022,02/02/2022,,,,Yards Deurwaardersdiensten B.VUnnamed plaintiff 1Unnamed plaintiff 2Bureau Financieel Toezicht (BFT),202004314/1/A3,ECLI:NL:RVS:2022:319,Rb. Midden-Nederland (Netherlands)19/5568,,Dutch,Rechtspraak (in Dutch)
NL_40,MT_RVS_-_202105980_1_A3.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_RVS_-_202105980_1_A3.md,Netherlands,RvS (Netherlands),RVS - 202105980/1/A3,Article 15 GDPR,15,12/04/2023,12/04/2023,,,,Minister van Financiën,202105980/1/A3,ECLI:NL:RVS:2023:1427,Rb. Amsterdam (Netherlands)20/6874,Not appealed,Dutch,RvS 202105980/1/A3 (in Dutch)
NL_41,MT_Raad_van_State_-_ECLI_NL_RVS_2023_4155.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Raad_van_State_-_ECLI_NL_RVS_2023_4155.md,Netherlands,RvS (Netherlands),Raad van State - ECLI:NL:RVS:2023:4155,Article 2(1) GDPR,2,08/11/2023,08/11/2023,,,,Ministry of Finance,ECLI:NL:RVS:2023:4155,ECLI:NL:RVS:2023:4155,,,Dutch,de Rechtspraak (in Dutch)
NL_42,MT_Rb._Amsterdam_-_20_1908.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_20_1908.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - 20/1908,Article 6(1)(c) GDPRArticle 6(3) GDPRArticle 36(1) GDPRArticle 52(2) GDPRUAVGSpanish royal decree 1070/2017,"6,36,52",08/03/2021,29/04/2021,,,,Autoriteit PersoonsgegevensBooking.com,20/1908,ECLI:NL:RBAMS:2021:926,AP (The Netherlands),Unknown,Dutch,uitspraken.rechtspraak.nl (in Dutch)
NL_43,MT_Rb._Amsterdam_-_22_4916.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_22_4916.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - 22/4916,Article 15 GDPRArticle 15(3) GDPRArticle 39(i) WJSG,15,20/09/2023,19/12/2023,,,,,22/4916,ECLI:NL:RBAMS:2023:5815,,,Dutch,rechtspraak.nl (in Dutch)
NL_44,MT_Rb._Amsterdam_-_742407___HA_RK_23-366.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_742407___HA_RK_23-366.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - 742407 / HA RK 23-366,Article 13 GDPRArticle 14 GDPRArticle 15 GDPRArticle 15(1)(h) GDPRArticle 22 GDPR,"13,14,15,22",04/07/2024,02/08/2024,,,,Twitter international company ULC,742407 / HA RK 23-366,ECLI:NL:RBAMS:2024:4019,,,Dutch,De Rechtspraak (in Dutch)
NL_45,MT_Rb._Amsterdam_-_7728204_CV_VERZ_19-9686.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_7728204_CV_VERZ_19-9686.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - 7728204 CV VERZ 19-9686,Article 9(2) GDPRArticle 29 of the Dutch GDPR Implementation Act (“UAVG”),9,12/08/2019,15/08/2019,,,,Manfield Schoenen B.V.,7728204 CV VERZ 19-9686,ECLI:NL:RBAMS:2019:6005,,,Dutch,de Rechtspraak (in Dutch)
NL_46,MT_Rb._Amsterdam_-_8598127_KK_EXPL_20-357.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_8598127_KK_EXPL_20-357.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - 8598127 KK EXPL 20-357,Article 5 GDPRArticle 6(1)(f) GDPR,5,22/07/2020,14/08/2020,,,,,8598127 KK EXPL 20-357,ECLI:NL:RBAMS:2020:3945,,Unknown,Dutch,Uitspraak (in Dutch)
NL_47,MT_Rb._Amsterdam_-_AMS_20_3251.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_AMS_20_3251.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - AMS 20/3251,Article 6(1)(f) GDPR,,09/11/2021,17/11/2021,,,,Autoriteit Persoonsgegevens,AMS 20/3251,ECLI:NL:RBAMS:2021:6379,,,Dutch,Rechtspraak.nl (in Dutch)
NL_48,MT_Rb._Amsterdam_-_AMS_22_1414.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_AMS_22_1414.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - AMS 22/1414,Article 17 GDPRArticle 34 General Data Protection Regulation Implementation Act (UAVG),17,24/03/2022,12/04/2022,,,,,AMS 22/1414,ECLI:NL:RBAMS:2022:1605,,Not appealed,Dutch,Rechtspraak (in Dutch)
NL_49,MT_Rb._Amsterdam_-_AMS_22_5458.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_AMS_22_5458.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - AMS 22/5458,Article 12(2) GDPRArticle 83(2) GDPRArticle 83(5) GDPR5:46(2) GALAArt 12(2) AVGArt 7 BPAArt 7 ECHRArt 83 AVG,"12,83",10/08/2023,17/08/2023,,,,Dutch DPADPG,AMS 22/5458,ECLI:NL:RBAMS:2023:5074,,Not appealed,Dutch,de Rechtspraak (in Dutch)
NL_50,MT_Rb._Amsterdam_-_AMS_22_76.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_AMS_22_76.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - AMS 22/76,Article 9(1) GDPRArticle 10 and 11 Dutch Government Information Act (Wob),9,18/09/2023,05/12/2023,,,,Dutch Minister of Social Affairs and EmploymentPlaintiff as the recipient,AMS 22/76,ECLI:NL:RBAMS:2023:7115 Uitspraak delen,,Appealed - Confirmed,Dutch,de Rechtspraak (in Dutch)
NL_51,MT_Rb._Amsterdam_-_AWB_-_20_1863_-_AMS_20_1863.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_AWB_-_20_1863_-_AMS_20_1863.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - AWB - 20 1863 - AMS 20/1863,Article 4 GDPRArticle 4(2) GDPRArticle 12 GDPRArticle 15(1) GDPRArticle 15(3) GDPR,"4,12,15",27/07/2022,02/12/2022,,,,"The Board of Mayor and Aldermen of the Municipality of Amsterdam, Education, Youth and Care",AWB - 20 _ 1863 - AMS 20/1863,ECLI:NL:RBAMS:2022:4217,,Not appealed,Dutch,de Rechtspraak (in Dutch)
NL_52,MT_Rb._Amsterdam_-_AWB_18_7146.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_AWB_18_7146.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - AWB 18/7146,Article 12(3) GDPRArticle 17 GDPRArticle 18 GDPRArticle 21 GDPRArticle 34 of the GDPR Implementing Act (Wet bescherming persoonsgegevens - Wbp),"12,17,18,21",25/09/2019,21/11/2019,,,,Netherlands Bar Association,AWB 18/7146,ECLI:NL:RBAMS:2019:8329,,,Dutch,de Rechtspraak (in Dutch)
NL_53,MT_Rb._Amsterdam_-_AWB_21_3724.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_AWB_21_3724.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - AWB 21/3724,Article 15 GDPRArticle 57(1)(f) GDPR,15,02/02/2022,23/03/2022,,,,Autoriteit Persoonsgegevens,AWB 21/3724,ECLI:NL:RBAMS:2022:349,,Unknown,Dutch,Rechtspraak.nl (in Dutch)
NL_54,MT_Rb._Amsterdam_-_C_13_663563___HA_RK_19-97.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_C_13_663563___HA_RK_19-97.md,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - C/13/663563 / HA RK 19-97,Article 6(1)(f) GDPRArticle 9 GDPRArticle 10 GDPRArticle 12 GDPRArticle 17(1)(c) GDPRArticle 17(1)(a) GDPRArticle 17(3)(a) GDPR,"9,10,12",23/12/2019,04/02/2020,,,,Google LLC,C/13/663563 / HA RK 19-97,ECLI:NL:RBAMS:2019:9887,,,Dutch,de Rechtspraak (in Dutch)
